feature,spearman_rho_HIC_dev,pvalue
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__HEAVY__SUM,0.3636973088883608,1.962903410901649e-06
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__HEAVY__Q90,0.18164047900650443,0.020707193899552976
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__HEAVY__Q95,0.2336504658119085,0.0027680377018268307
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__HEAVY__TOP3_MEAN,0.3089464631001315,6.331561745377082e-05
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__HEAVY__TOP5_MEAN,0.3298599792728942,1.8149548836557624e-05
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__MAX,0.06335731235736868,0.42315040580741947
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__MEAN,-0.0009794830762516731,0.9901302208052849
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__SUM,0.07115224755929661,0.36825408157641715
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__Q90,-0.02483991663116635,0.753702770933548
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__Q95,0.0212607104620392,0.7882840173624742
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__TOP3_MEAN,0.05844437202821583,0.4600606818860702
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__LIGHT__TOP5_MEAN,0.08450511410744801,0.2849978445234002
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__MAX,0.36371001111845636,1.961168902016436e-06
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__MEAN,0.35202395943061215,4.353595921115055e-06
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__SUM,0.3953964297710879,1.915130602211176e-07
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__Q90,0.3890142648275575,3.121277069653986e-07
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__Q95,0.4453430098654257,2.8833781595121356e-09
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__TOP3_MEAN,0.4102001732679233,5.924627376988221e-08
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__ALL_CDR__TOP5_MEAN,0.4341523451513054,7.839269425432468e-09
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__MAX,0.37751874659114565,7.333326468701539e-07
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__MEAN,0.3190856654341258,3.494945885551502e-05
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__SUM,0.39229708562779003,2.430939431503519e-07
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__Q90,0.39681625682398297,1.715518433702777e-07
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__Q95,0.4128958687659647,4.75542219694711e-08
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__TOP3_MEAN,0.40607900528138896,8.260415252348137e-08
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__H_CDR3__TOP5_MEAN,0.4050120179533684,8.996139018122132e-08
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__MAX,0.02459010610595519,0.7561014295958147
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__MEAN,-0.01382708313838277,0.8613659816822442
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__SUM,0.07616257165251482,0.3354046553091281
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__Q90,-0.06312726085675048,0.42483947894189206
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__Q95,-0.024282429865864607,0.7590589104052464
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__TOP3_MEAN,-0.0016202400166238052,0.9836743378635292
HSP_WW_MINMAX_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0__L_CDR3__TOP5_MEAN,0.01369300404293045,0.8626970054286479
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__MAX,0.34908193539029675,5.2953332080420214e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__MEAN,0.12814856535662744,0.10413221943953932
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__SUM,0.23273731660393324,0.002879088245032955
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__Q90,-0.035291128895613734,0.6557103806551092
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__Q95,-0.05720237619665751,0.46966646574657744
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__TOP3_MEAN,0.359149910514178,2.6871622006218433e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_FV__TOP5_MEAN,0.34760217199848464,5.839112133937149e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__MAX,0.3657839675302254,1.6967102986849334e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__MEAN,0.22101598094360161,0.0047084831212646
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__SUM,0.2970091895281767,0.00012403499324994317
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__Q90,-0.005449260556264413,0.9451319467653866
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__Q95,0.06350784615388008,0.42204727486834126
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__TOP3_MEAN,0.39821209077558656,1.5387992554899172e-07
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__HEAVY__TOP5_MEAN,0.367647702448056,1.488336185307009e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__MAX,-0.04510894571598157,0.5686861882586576
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__MEAN,-0.10259591248121452,0.19389178637426255
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__SUM,-0.08469423619998077,0.28391734197424323
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__Q90,-0.07154742805115608,0.36559330014307795
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__Q95,-0.049343964664106815,0.5329147304728289
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__TOP3_MEAN,-0.07852800916807362,0.32056692481291493
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__LIGHT__TOP5_MEAN,-0.07726343159412333,0.3284455921881464
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__MAX,0.36599059614102225,1.672307487610081e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__MEAN,0.12536959968351566,0.11192129315601915
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__SUM,0.2641019454274792,0.000683936057906976
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__Q90,0.04117498453395722,0.602900137376077
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__Q95,0.16325047254604436,0.03792213746598605
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__TOP3_MEAN,0.35523338956807077,3.508288894222731e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__ALL_CDR__TOP5_MEAN,0.3181499344837585,3.695294582732576e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__MAX,0.4056628075021272,8.540257753747315e-08
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__MEAN,0.3453171819401972,6.783919409883338e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__SUM,0.4064953561567408,7.98928139639879e-08
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__Q90,0.263540224585479,0.0007028900670271736
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__Q95,0.3334702353378103,1.4490502778449779e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__TOP3_MEAN,0.3990433811673909,1.441985287252282e-07
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__H_CDR3__TOP5_MEAN,0.40711776543141953,7.599819960725604e-08
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__MAX,-0.0036688585267812637,0.9630428460942823
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__MEAN,-0.012257652042140896,0.8769694179587119
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__SUM,0.024165287077206266,0.7601858446343649
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__Q90,-0.03725987494674953,0.6378321452420848
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__Q95,-0.02217385967001446,0.779419082381299
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__TOP3_MEAN,0.0014649905376790157,0.9852384572896311
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R4p0__L_CDR3__TOP5_MEAN,0.0299744403075404,0.7049528579410608
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__MAX,0.21001867239871252,0.0073099103566681084
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__MEAN,0.13810146831588793,0.07968084290013615
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__SUM,0.25699998744520486,0.0009621151053971986
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__Q90,0.15451850407172765,0.049613911093353655
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__Q95,0.19603492842248543,0.012415713134468723
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__TOP3_MEAN,0.1950963747543192,0.012850076326981564
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_FV__TOP5_MEAN,0.1872068785061249,0.017059056959718974
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__MAX,0.24373885922552085,0.0017747714295825725
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__MEAN,0.16712324136626713,0.03353384664184134
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__SUM,0.26715048065039515,0.0005890264504311328
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__Q90,0.1297095282994723,0.0999479482056994
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__Q95,0.16916406633494135,0.03139985332992417
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__TOP3_MEAN,0.2254518819647241,0.003919786708823673
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__HEAVY__TOP5_MEAN,0.23000069169780643,0.003236440474955052
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__MAX,-0.04859732098641767,0.5391385528039135
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__MEAN,-0.03869099287084059,0.6249651216663288
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__SUM,-0.013954105439337599,0.8601053714168484
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__Q90,0.04146854718505283,0.6003155611068963
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__Q95,0.005267191412926865,0.9469624591576756
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__TOP3_MEAN,-0.04101126690161545,0.6043436870480862
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__LIGHT__TOP5_MEAN,-0.013669010941638984,0.8629352294728423
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__MAX,0.1359223301750629,0.08459500249304293
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__MEAN,-0.01820511844462584,0.8181398744333792
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__SUM,0.19302732260765504,0.01385495186870954
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__Q90,-0.027153133867443717,0.7316059653080886
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__Q95,0.15611887602688054,0.0472710644243798
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__TOP3_MEAN,0.13913599438922003,0.07742973979815691
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__ALL_CDR__TOP5_MEAN,0.14531915772792114,0.06502371057102382
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__MAX,0.18413435018191757,0.01899687950239192
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__MEAN,0.03790627732271965,0.6320067175554851
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__SUM,0.30058133890280636,0.00010173622698102451
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__Q90,0.0765535180676758,0.33292260087776737
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__Q95,0.11332788555299798,0.15103391482760928
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__TOP3_MEAN,0.20018008951031133,0.010647720190450603
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__H_CDR3__TOP5_MEAN,0.1889964815906885,0.016011475073928826
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__MAX,-0.09144194309848114,0.24715807291764577
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__MEAN,-0.06508058157365584,0.4106223090422465
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__SUM,-0.03488455791889425,0.6594273703523047
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__Q90,-0.1057037247779093,0.18066044080711294
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__Q95,-0.09869632784190131,0.2114731784230665
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__TOP3_MEAN,-0.07999723378245113,0.3115682302556184
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R5p0__L_CDR3__TOP5_MEAN,-0.06560842980206813,0.4068289902786309
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__MAX,0.12759813538582315,0.1056401330678146
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__MEAN,-0.005680719570479805,0.9428052870262158
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__SUM,0.13351455189251915,0.09030412125757153
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__Q90,-0.05790382156970806,0.4642279372492945
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__Q95,-0.00236967159225729,0.9761248879438296
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__TOP3_MEAN,0.13255059376416195,0.09267414915896656
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_FV__TOP5_MEAN,0.12140085845812705,0.12382550859286337
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__MAX,0.08308105297785445,0.29322227913728405
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__MEAN,0.02176456558916002,0.7833891075138288
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__SUM,0.1582726097075146,0.044264268846285745
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__Q90,0.03295099622658187,0.6772174582208385
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__Q95,0.0631244381389515,0.4248602279695806
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__TOP3_MEAN,0.10743405078869396,0.17358784348676712
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__HEAVY__TOP5_MEAN,0.10248159241035516,0.19439159051422392
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__MAX,0.004352630846052104,0.9561613994252541
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__MEAN,-0.0873278319064442,0.2691564065190429
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__SUM,-0.06358171842238887,0.4215065408236031
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__Q90,-0.11070558071773053,0.16077924260983867
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__Q95,-0.10675800987583438,0.17632632149981747
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__TOP3_MEAN,-0.012508873926251555,0.8744683977559694
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__LIGHT__TOP5_MEAN,-0.045569956146994266,0.5647377001095958
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__MAX,0.2422766914056408,0.0018950066355680232
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__MEAN,-0.027726145580639943,0.7261654278196095
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__SUM,0.20054845418308032,0.010501900392388968
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__Q90,0.06644959970616898,0.4008270048054469
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__Q95,0.05277212061113302,0.504808431050354
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__TOP3_MEAN,0.17499297858986845,0.02592959392732947
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__ALL_CDR__TOP5_MEAN,0.17722433700997492,0.024063115518983432
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__MAX,0.18511947869376721,0.01835577810880282
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__MEAN,0.06202498955624248,0.4329864779143431
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__SUM,0.3119103167890775,5.333785067974908e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__Q90,0.11539693769966218,0.14366466523696267
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__Q95,0.13264092073372982,0.0924499880419073
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__TOP3_MEAN,0.19742652829739055,0.011795392295336755
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__H_CDR3__TOP5_MEAN,0.22557043611228195,0.00390044473068921
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__MAX,-0.0884343372836507,0.2631131102208038
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__MEAN,-0.07051572469562298,0.3725648706792641
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__SUM,-0.02512642248776446,0.7509546638560481
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__Q90,0.012451008211372133,0.8750443662638842
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__Q95,-0.050223206438639464,0.5256320607007257
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__TOP3_MEAN,0.008811113609566565,0.9113935976474651
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R6p0__L_CDR3__TOP5_MEAN,0.005549463192826482,0.9441246371898722
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__MAX,0.2098789478676622,0.007349900276153976
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__MEAN,0.05105167411264484,0.5188163873732808
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__SUM,0.20475289234468513,0.008958100232800307
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__Q90,0.07299124820534263,0.3559733789170898
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__Q95,0.2095882079343656,0.007433735327364922
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__TOP3_MEAN,0.24475927170985795,0.0016950232690707446
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_FV__TOP5_MEAN,0.2841559440304476,0.00024778115836940595
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__MAX,0.24321383371490754,0.001817121332233216
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__MEAN,0.10034620639541457,0.20390017239100905
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__SUM,0.2389515298384233,0.002196489197975232
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__Q90,0.14207162090017603,0.07132021614867214
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__Q95,0.31521854204950095,4.395113668270616e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__TOP3_MEAN,0.3221214984269461,2.9130344830749665e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__HEAVY__TOP5_MEAN,0.3578189990719513,2.9431888992889485e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__MAX,-0.023006561420718333,0.7713598062955108
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__MEAN,-0.030771858085756817,0.6974825250270891
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__SUM,0.0010486396623270795,0.9894334022230117
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__Q90,0.002709809087036329,0.9726991483654188
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__Q95,0.01896584089145531,0.8106806618868718
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__TOP3_MEAN,0.009048221904682243,0.9090193163756218
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__LIGHT__TOP5_MEAN,0.0011403779907944553,0.9885090634514331
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__MAX,0.17597387302501963,0.02509435431596851
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__MEAN,0.16821563315447863,0.0323767839795319
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__SUM,0.34730578662959,5.954209645104169e-06
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__Q90,0.2578722072450947,0.000923091113912737
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__Q95,0.3148134820453451,4.50107676730655e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__TOP3_MEAN,0.2755424206668108,0.0003868773120470918
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__ALL_CDR__TOP5_MEAN,0.31187503281659007,5.344742368654305e-05
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__H_CDR3__MAX,0.2958871592030757,0.00013193141912039682
HSP_WW_MINMAX_SIDECHAIN_OVER_TIEN_CENTROID_R7p5__H_CDR3__MEAN,0.21249419590843216,0.006632758582824907
