id,generator,n_atoms,R0_E,R0_F_rms,R0_F_q90,R0_F_max,R0_severe_clash,R0_all_clash,R0_min_heavy_dist,R1_E,R1_F_rms,R1_F_q90,R1_F_max,R1_severe_clash,R1_all_clash,R1_min_heavy_dist,delta_severe_clash,delta_F_rms,sidechain_heavy_RMSD,backbone_RMSD,converged,steps,final_fmax,optimizer,failure_mode
ADI-47109,esmfold,3389,-565.7780151367188,3.435715698146272,4.192016830096713,27.08307226941209,0,0,2.028356027376537,-845.3928833007812,1.1807699278706816,1.6228025258778729,8.605971087153836,0,0,2.0363167892784344,0,-2.25494577027559,0.263800958908435,0.0,False,200,0.7350421910442624,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47112,esmfold,3432,-617.3146362304688,3.270422290520563,4.15090887161606,17.068302315165,0,1,1.912026853757991,-875.9832763671875,1.2699506876134898,1.574368570861734,15.114391745435777,0,0,2.031390848561775,0,-2.0004716029070733,0.2288311622217515,0.0,False,200,1.1269156763869783,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47114,esmfold,3529,-298.37481689453125,34.90490939287786,4.220431519127555,1460.110379473665,1,5,0.6589354391821488,-880.026611328125,1.2291499013968636,1.5298012269908896,11.141444960384325,0,2,1.8116925292563275,-1,-33.675759491481,0.2033105524918718,0.0,False,200,0.8255224205476394,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47117,esmfold,3578,-570.9826049804688,3.5209514348553914,4.250122640448788,33.86804430138421,0,2,1.859970359100548,-872.6716918945312,1.321906585178681,1.768549804650349,9.765812077683046,0,0,2.0303963368547926,0,-2.19904484967671,0.250060110914341,0.0,False,200,1.1097385866917304,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47119,esmfold,3475,-592.6945190429688,3.2941845090923216,4.150669959568951,17.568755383150865,0,1,1.953465689108596,-863.63671875,1.2634299916644225,1.554847598475735,16.86127702872277,0,0,2.0350759442016573,0,-2.030754517427899,0.2365615116842437,0.0,False,200,1.061615500386896,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47121,esmfold,3387,-578.6040649414062,3.464248968789568,4.212860240285763,27.871234041815875,0,2,1.7127300144890556,-862.121337890625,1.2253246802842583,1.6242341206047486,13.4129784222182,0,0,2.034276711130752,0,-2.2389242885053093,0.2473203567865587,0.0,False,200,1.871559667486102,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47123,esmfold,3464,-584.1036376953125,3.4279073882661404,4.178652620331123,29.06562718783967,0,4,1.784315160418219,-868.2091064453125,1.3050307815006472,1.5864426190655163,13.66578639953542,0,0,2.0342122804398515,0,-2.122876606765493,0.2433153960387289,0.0,False,200,0.2790327466820939,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47125,esmfold,3545,-601.752197265625,3.445448750042976,4.231534646751293,27.729698817765165,1,3,1.4642999523748417,-895.7554931640625,1.2655950414159594,1.5801054169616888,13.317498143163798,0,1,1.9196896084879191,-1,-2.1798537086270167,0.240083166856874,0.0,False,200,0.8791266967916428,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47127,esmfold,3653,-620.9489135742188,3.336671730648862,4.199166470522,23.5149802945339,0,3,1.7343601979441057,-908.7011108398438,1.379988642717789,1.686155754552326,22.188311285570464,0,0,2.035383724380523,0,-1.9566830879310728,0.2543317928761576,0.0,False,200,1.0762602031629571,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47130,esmfold,3476,-579.5508422851562,3.459832311228761,4.1965791135292445,27.510780340839684,0,1,1.863942575507482,-862.91650390625,1.281995980967484,1.6437662965821205,12.740739788855652,0,0,2.0309600656936007,0,-2.177836330261277,0.2585898129510942,0.0,False,200,0.48719831324373,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47132,esmfold,3399,-591.9006958007812,3.297199896099123,4.200598076997975,20.30764456907984,0,4,1.879422684429255,-858.7487182617188,1.2073481449298364,1.5050163336681202,9.201703143688874,0,1,1.879422684429255,0,-2.0898517511692862,0.248533592536447,0.0,False,200,0.8874605886611362,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47134,esmfold,3631,-613.509033203125,3.309998280976425,4.186355347842147,14.000406729216902,0,2,1.8972781419747184,-903.4417724609376,1.2381967099637432,1.537233295266266,12.701829146531525,0,0,2.030826171064986,0,-2.0718015710126814,0.2453953903413416,0.0,False,200,2.0791132295692947,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47137,esmfold,3385,-568.6747436523438,3.346390272334005,4.226953482102571,16.905106474477375,1,1,1.253441701879248,-839.8695068359375,1.318962928476972,1.5945975983397576,15.54887307772044,0,0,2.035078647277844,-1,-2.027427343857033,0.2432404069792444,0.0,False,200,0.9729745675721254,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47140,esmfold,3631,-605.9073486328125,3.40399838821676,4.183240955854666,38.1920704419876,2,5,1.305018517520736,-918.2619018554688,1.2585426526706778,1.695784637083709,10.58743699471686,0,0,2.034723856265762,-2,-2.1454557355460824,0.2672112929256087,0.0,False,200,1.9829095731154447,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47143,esmfold,3619,-629.4598999023438,3.2788348722413376,4.1578460019468855,12.213766318141296,0,0,2.0162952679825827,-909.8213500976562,1.208224284974324,1.5263845363438358,11.90173611958074,0,0,2.0360238490788785,0,-2.070610587267014,0.2301802564814642,0.0,False,200,0.8031811426743476,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47146,esmfold,3413,-539.2957153320312,4.085117310169015,4.235968537022035,101.70836821621732,0,1,1.52228278486819,-835.240234375,1.3056577644844314,1.722759330969634,11.20128448941384,0,0,2.035448144890753,0,-2.779459545684584,0.2219021652138428,0.0,False,200,0.5973636849680023,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47148,esmfold,3460,-596.148193359375,3.3037221135559003,4.183092306020831,13.732750622844586,0,2,1.9110403128324207,-862.6136474609375,1.240052764840616,1.6288700170479269,12.924929149955712,0,0,2.0308491088402554,0,-2.063669348715284,0.2395703550174031,0.0,False,200,0.6136110607984948,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47151,esmfold,3427,-620.057861328125,3.2405779974677227,4.147870850174274,13.137939512500711,0,2,1.8364871743887348,-880.560546875,1.1718309769961202,1.5957073637466228,11.377190713804044,0,0,2.0318846213528663,0,-2.0687470204716023,0.2570513070034168,0.0,False,200,0.3999514854051029,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47153,esmfold,3422,-592.605712890625,3.373457095596762,4.206535526521355,28.409142084861944,0,8,1.538628973438118,-877.6187133789062,1.2306597709355516,1.622052268403861,10.532935286094984,0,0,2.0303101076787646,0,-2.14279732466121,0.2594125986544142,0.0,False,200,1.0165903090554071,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47155,esmfold,3404,-579.6172485351562,3.371966121320856,4.195847745228653,27.262210559638348,0,2,1.8151128941140104,-850.3202514648438,1.3111550257797182,1.712171676667264,14.425342369200308,0,0,2.03205038431382,0,-2.0608110955411374,0.2528388084055742,0.0,False,200,1.0753377996144289,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47158,esmfold,3517,-574.9720458984375,3.380012431964861,4.241750666413257,18.57377813514578,0,4,1.864678108929445,-861.3692016601562,1.4340707970631068,1.8446319709930457,17.750221546819784,0,0,2.0319958333719264,0,-1.9459416349017544,0.2514357946359495,0.0,False,200,1.120207307840837,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47160,esmfold,3393,-562.8858032226562,3.501673363438944,4.189178485992993,27.68460960792618,0,1,1.815155542177001,-832.7455444335938,1.2841664154051229,1.6027575705976178,11.448934477730818,0,0,2.0302766231104634,0,-2.217506948033821,0.2394340142590094,0.0,False,200,0.2712065150852584,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47162,esmfold,3521,-614.3634033203125,3.3262467117000094,4.1954830774039245,16.134381630560984,0,3,1.7245567468591236,-894.201171875,1.2880392197786323,1.6451855917001292,14.46445895793701,0,0,2.032237513286556,0,-2.0382074919213773,0.2620500489770342,0.0,False,200,0.4714589783739756,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47165,esmfold,3451,-573.7124633789062,3.5294813463641272,4.2029419196710975,30.14161814087824,0,2,1.7688275951713932,-858.008544921875,1.2553025056413631,1.7556166519944416,13.330160908653587,0,0,2.031099363687008,0,-2.2741788407227643,0.2578311490035579,0.0,False,200,1.2167045273617565,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47173,esmfold,3553,-628.603515625,3.458526963425636,4.227535349892081,27.7324399281008,0,2,1.8153841678498936,-912.7425537109376,1.2425362318548472,1.6402425371102352,9.216018077817743,0,0,2.0329469446501767,0,-2.215990731570789,0.2552818194989776,0.0,False,200,0.3242366049569812,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47175,esmfold,3531,-616.42236328125,3.331556444152304,4.171775289132502,15.857605483059723,0,1,1.9931243051197016,-896.1029663085938,1.3848056088779517,1.6873558102684785,14.729327470284808,0,0,2.033564830649112,0,-1.946750835274352,0.2762048365742143,0.0,False,200,0.6722771558403118,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47177,esmfold,3488,-593.0562744140625,3.8017247049850407,4.16208894383783,81.38489153212822,2,3,1.305118400134215,-896.74658203125,1.1605105931573274,1.470101741092099,12.341653138182323,0,2,1.8105936371839089,-2,-2.641214111827713,0.2561369048571528,0.0,False,200,0.3607149349852728,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47179,esmfold,3491,-607.3062744140625,3.3925465854715333,4.189061766530114,25.41747114561866,0,1,1.8533247353951388,-883.9525756835938,1.2580445873401782,1.598283030844291,11.249254133958845,0,0,2.036990984188965,0,-2.134501998131355,0.2414486578800278,0.0,False,200,2.3739251563835384,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47181,esmfold,3471,-577.2232055664062,3.400201214850646,4.204763433301135,20.666438141823274,0,3,1.6848878729226602,-870.0140380859375,1.4254127483279109,1.643537235064071,19.36843621498717,0,2,1.6848878729226602,0,-1.974788466522736,0.2544857363444374,0.0,False,200,1.353242641782587,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47183,esmfold,3380,-596.427490234375,3.4234170256639884,4.1426854688147206,26.16199435747952,0,1,1.9004438279524185,-855.7679443359375,1.189991828297264,1.5178011506255893,13.845973321507532,0,0,2.0319995425833595,0,-2.2334251973667243,0.1852361781912021,0.0,False,200,1.1389409773848225,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47186,esmfold,3433,-616.7203979492188,3.3588173450870435,4.139596784484916,27.82460512099924,0,2,1.7189488031066296,-885.67236328125,1.1697207752575087,1.6028131599294646,10.16369213891276,0,0,2.03201651051778,0,-2.189096569829535,0.2439082133849134,0.0,False,200,1.0776610126682156,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47188,esmfold,3563,-580.18994140625,3.4322535942868666,4.176296809193866,35.417152281324924,1,9,1.2019379427092995,-881.4492797851562,1.2707600460073192,1.630919552060796,10.859666590019597,0,1,1.976614004038146,-1,-2.161493548279547,0.166997916885791,0.0,False,200,0.3501959064581109,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47190,esmfold,3471,-614.7845458984375,3.274394419979904,4.153873401358937,12.691325122675767,0,1,1.9929573868705308,-876.3857421875,1.2760529793782898,1.6814506793219115,10.86838915659215,0,0,2.0339204852374286,0,-1.9983414406016144,0.2408585128760151,0.0,False,200,1.0108263360208058,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47192,esmfold,3593,-637.1085205078125,3.278085611021542,4.164317695003262,13.60639538802356,0,4,1.8895262335364784,-919.8793334960938,1.2397075526470074,1.710578577199289,9.904781942983172,0,0,2.033362619110814,0,-2.038378058374535,0.2532125208887112,0.0,False,200,1.2338155074630983,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47194,esmfold,3366,-566.6959838867188,3.325042860138173,4.193818676797678,13.093765291011133,0,2,1.853580577273025,-838.6271362304688,1.2988731974349632,1.6525944466309852,10.906566236383338,0,0,2.0356722262477067,0,-2.02616966270321,0.2547552253505302,0.0,False,200,9.82913805812984,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47196,esmfold,3473,-629.32958984375,3.2307106438130067,4.154710869044056,9.37980565609633,0,2,1.9211192313375445,-896.2100830078125,1.153463153644933,1.6069188050274563,7.795710027075817,0,0,2.0332151696146785,0,-2.077247490168074,0.2392199981489263,0.0,False,200,0.7282881053128055,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47198,esmfold,3471,-605.23583984375,3.27607532042518,4.178095959259515,13.465106645551373,0,1,1.8490307517458004,-871.9879760742188,1.192590816946459,1.58066839690538,11.382257036572105,0,0,2.034619677535069,0,-2.0834845034787204,0.1833212597380042,0.0,False,200,0.2135216713888779,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47200,esmfold,3481,-596.3928833007812,3.4069247388675747,4.168565221532146,30.72672854493833,0,0,2.005596467343171,-881.4851684570312,1.316036857483167,1.5027903788108794,28.43656266791677,0,0,2.033389666999293,0,-2.090887881384408,0.2519272449181599,0.0,False,200,0.6397451408461611,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47202,esmfold,3501,-610.9561157226562,3.346837709320485,4.199988500504762,27.87478167396381,1,3,1.3285202905055762,-895.1478881835938,1.234668106668937,1.6062487249198771,10.124867112723686,0,0,2.034502136723318,-1,-2.112169602651548,0.2604172931365536,0.0,False,200,0.3195928075799488,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47204,esmfold,3467,-611.6423950195312,3.357754377296194,4.186667423198865,25.335643346685657,0,1,1.7919658411552797,-888.5562744140625,1.2828564614066529,1.6292180795262936,9.824650997393832,0,0,2.030236158977262,0,-2.074897915889542,0.2761662903036158,0.0,False,200,0.5797585931162711,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47206,esmfold,3403,-584.5275268554688,3.381409931966415,4.186125715444102,22.54192096414657,0,3,1.5874634657084907,-857.5896606445312,1.3080012469457776,1.6823436772038245,13.967768961312236,0,0,2.0319584237372883,0,-2.073408685020637,0.1815399473141307,0.0,False,200,0.1538028581673625,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47208,esmfold,3435,-597.8345947265625,3.285196005587779,4.219219468713041,11.128819477629714,0,0,2.054119904382731,-864.7913818359375,1.2128268171516936,1.51166727097519,10.266394429767844,0,0,2.0366419662871595,0,-2.072369188436085,0.2501643809470908,0.0,False,200,0.953875097776889,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47212,esmfold,3493,-596.3682250976562,3.293256244155266,4.168043648393142,11.932812116015972,0,2,1.8790501326308704,-865.4426879882812,1.2288476054849604,1.598302781098075,10.93731403053426,0,0,2.030852963731691,0,-2.064408638670306,0.2113564654992083,0.0,False,200,0.4032256169214098,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47214,esmfold,3396,-570.125732421875,3.374145936657237,4.185543416396644,19.692804522019557,0,2,1.745747672807069,-836.0645751953125,1.417441384597084,1.7113722449580446,18.138796480099693,0,0,2.0301402797823727,0,-1.9567045520601527,0.1734572990469235,0.0,True,181,0.0951817955190627,FIRE,
ADI-47216,esmfold,3462,-593.8377075195312,3.302326217010661,4.162357239329317,13.03694017308295,0,1,1.831487622699604,-860.502685546875,1.2639522180000773,1.6258979257253614,11.60965494282035,0,0,2.031033470003696,0,-2.038373999010584,0.2309183304330437,0.0,False,200,0.9972886373579398,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47218,esmfold,3464,-594.960205078125,3.407956142107916,4.1873985663687945,26.37173248661612,0,1,1.9953757211920216,-872.901611328125,1.2482070621863577,1.5205727425673476,10.214082432776555,0,0,2.035995912796252,0,-2.159749079921558,0.2337441992717173,0.0,False,200,0.742003723069342,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47220,esmfold,3487,-598.3286743164062,3.2630051234822357,4.171633317995526,11.034001244752494,0,2,1.908680605395231,-872.04541015625,1.1718274681320846,1.630702527819912,9.685850754694007,0,0,2.0318021955908807,0,-2.0911776553501507,0.2233866275567635,0.0,False,200,0.2823105133463344,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47222,esmfold,3531,-590.3140869140625,3.4137215325833,4.22527208664535,26.979193269138403,0,1,1.9286091020860856,-878.8704833984375,1.2418470443042753,1.5582457321975451,12.1658544312014,0,0,2.0335266522999254,0,-2.1718744882790246,0.2371208126755546,0.0,False,200,0.7792120094874481,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47224,esmfold,3517,-594.2977905273438,3.5263758692150367,4.182909384880548,44.55627906672796,0,1,1.56703070618636,-878.8981323242188,1.2593794321641656,1.6481346461720343,13.089050769567704,0,0,2.0353136650284185,0,-2.266996437050871,0.2514923827396583,0.0,False,200,0.921389708547729,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47226,esmfold,3536,-566.9911499023438,3.53399215748782,4.163304837283607,52.61893308928308,2,6,1.3456674771054693,-878.110107421875,1.185732904810184,1.4708256160295372,12.138801714698612,0,0,2.032746782343711,-2,-2.348259252677636,0.2377685096427393,0.0,False,200,1.0139258717691824,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47228,esmfold,3577,-606.1254272460938,3.343993120107399,4.167537866366967,19.380274704396005,0,3,1.653312547665496,-901.7393188476562,1.275579810341701,1.6317995447286076,13.912625359245755,0,0,2.034448044607999,0,-2.068413309765698,0.2298639143159334,0.0,False,200,0.5876816638192144,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47230,esmfold,3347,-584.1611938476562,3.3505920029763887,4.194538330173088,17.277761372081052,0,0,2.046404036771029,-843.153076171875,1.3672014953702376,1.6146599633283496,15.90034721392558,0,0,2.034469607645588,0,-1.983390507606151,0.2296576343057156,0.0,False,200,1.0781640362560665,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47232,esmfold,3649,-622.6104125976562,3.367881543304184,4.176782009521251,25.435141728867983,0,0,2.0295608738512314,-907.1016235351562,1.3021187648389658,1.6991156328713577,17.676752617485548,0,0,2.034533516324733,0,-2.065762778465218,0.196910487620129,0.0,False,200,0.206951675219449,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47234,esmfold,3451,-589.940673828125,3.4004819004317675,4.176242692890273,27.4231253153651,0,1,1.9799896897284068,-871.1493530273438,1.1653735281499042,1.640243390060926,9.739177926807928,0,0,2.0335351681322544,0,-2.2351083722818634,0.2408653441298927,0.0,False,200,0.3956006636229571,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47236,esmfold,3531,-605.9723510742188,3.4059932704752414,4.202616106550472,27.587622339622065,0,1,1.8165941698711685,-888.613525390625,1.261665851752074,1.6187126596244987,11.471415295209848,0,0,2.029394679527496,0,-2.144327418723168,0.2374158619814467,0.0,False,200,0.958475295316026,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47238,esmfold,3563,-618.1846923828125,3.288731825822388,4.146844088163771,12.392711086866395,0,0,2.0261603475299017,-889.862548828125,1.2679971831961352,1.666349972966927,11.155640580281906,0,0,2.036307951089398,0,-2.0207346426262527,0.2449649423277069,0.0,False,200,1.036295356184405,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47240,esmfold,3620,-636.63330078125,3.281853106754937,4.165901754030631,13.236735989903265,0,0,2.0024715984087877,-918.3540649414062,1.2657133539185277,1.6759535798699172,11.876354966795086,0,0,2.032370816887733,0,-2.016139752836409,0.2702087497248751,0.0,False,200,0.4247150178573857,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47243,esmfold,3592,-570.8074951171875,3.3775311235042507,4.217767495001255,14.549401962546964,2,6,1.0323484295708476,-887.1421508789062,1.3164947091157193,1.5169383662910132,12.216754345689836,0,0,2.033444289282312,-2,-2.061036414388531,0.2455301237113377,0.0,False,200,1.1125260491235471,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47246,esmfold,3404,-598.5736694335938,3.2935636051325825,4.183450946604925,12.667581469809374,0,0,2.1072210845566333,-863.2559814453125,1.2663160297981708,1.582862386024094,11.4243166054963,0,0,2.035364033610008,0,-2.027247575334412,0.2674743700976252,0.0,False,200,1.167807027196727,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47248,esmfold,3490,-591.7435302734375,3.387879087709875,4.158098386681161,25.83246987587419,0,2,1.958518495847067,-865.5291137695312,1.2538346540545626,1.6180619682481046,10.777722358652992,0,0,2.033969424433124,0,-2.134044433655312,0.1920669888733739,0.0,False,200,0.3969298312562876,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47250,esmfold,3508,-565.6725463867188,3.4403746798213826,4.256401141356312,25.42521491260375,0,2,1.6699222111670615,-860.7091674804688,1.333099638217586,1.5697955431040167,13.615056433084204,0,0,2.0377632157759136,0,-2.1072750416037964,0.2316696353385697,0.0,False,200,0.7838604998625672,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47252,esmfold,3368,-571.361328125,3.4158015147338205,4.199689417720147,27.58737681287558,0,2,1.89432328371373,-836.2080078125,1.243245795387033,1.667545158345508,8.858688110416399,0,0,2.034810521797429,0,-2.1725557193467875,0.2192185117363327,0.0,False,200,0.2956429603853393,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47254,esmfold,3520,-616.495849609375,3.269441574987809,4.163953380280692,13.52443238143714,0,0,2.0162838309546944,-890.0095825195312,1.2249348890746126,1.562727236034894,12.284212195949795,0,0,2.03588672003037,0,-2.0445066859131966,0.2465026928436605,0.0,False,200,0.5716211258957314,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47256,esmfold,3547,-607.7725219726562,3.3227013971842703,4.170298539755644,25.39588135837233,0,3,1.8030765486053684,-883.4309692382812,1.2133450529876255,1.6786265972888577,10.424745181885218,0,1,1.8030765486053684,0,-2.1093563441966445,0.2346756972796012,0.0,False,200,0.7773324661328176,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
