experiment_code,legacy_experiment_code,experiment_id,target,family,model_type,source_model_id,feature_set_id,source_recipe_id,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,test_overall_mae,public_private_delta,public_private_gap,cv_protocol,selection_policy_at_creation,current_evaluation_mode,artifact_status,source_reproducible,drilldown_reproducible,reproduction_status,config_path,feature_path,oof_primary_path,oof_shadow_path,test_prediction_path,n_features,feature_space,feature_sha256,feature_content_sha256,feature_recipe_hash,linear_alpha,xgb_preset,xgb_final_n_estimators,score_source,prediction_source,feature_source,license_status,license_reference,ensemble_type,member_experiment_codes,notes,transformer_type,plm_source,annotation_mode,chain_mode,pooling_mode,representation_status,input_space,input_asset_ref,shareability_status,reproducibility_status_v2,canonical_benchmark_eligible,score_max_delta,prediction_max_delta,prediction_reproduction_max_delta,reproduction_tolerance_pred,reproduction_tolerance_score,tolerance_reason,training_reproduction_attempted,optuna_used,fitted_params_path,blocker,control_experiment_code
EXP-H048,,XGB_HIC_HIC_HYDRO_TITRATION_ESM2_RASA_CDR3_XGB,HIC,XGBOOST,XGB,CLASSICAL::FS_HIC_HYDRO_TITRATION+FB_ESM2_RASA_CDR3::xgb,FS_EXP-H048,FS_HIC_HYDRO_TITRATION+FB_ESM2_RASA_CDR3,0.5036123476852604,0.4879555057949489,0.4957839267401046,0.5036123476852604,0.4533121823911314,0.4767519704559702,0.4650320764235508,-0.0234397880648387,0.0234397880648387,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H048.yaml,experiments/features/EXP-H048.parquet,experiments/predictions/EXP-H048/oof_primary.csv,experiments/predictions/EXP-H048/oof_shadow.csv,experiments/predictions/EXP-H048/test.csv,2728.0,RAW_PREPROCESS,79348fa8e9b17344463a677fd99d5976c51c5cce02f0d9c7386f7074fc529225,b1aff59d84920d34dc87bf2e7b2f86b45f40d64209a507c36c45562991a6ee78,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_HYDRO_TITRATION+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,3.5716869295487896e-08,4.743e-07,4.743e-07,1e-05,1e-06,xgboost_numerical_tolerance,True,False,experiments/configs/EXP-H048.fitted_params.json,,
EXP-H049,,LIN_HIC_HIC_CONTINUOUS_SURFACE_ESM2_RASA_CDR3_RIDGE,HIC,LINEAR,RIDGE,CLASSICAL::FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3::ridge,FS_EXP-H049,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,0.5093203154481778,0.5570877712778503,0.5332040433630141,0.5570877712778503,0.5427390898995188,0.5804627611480755,0.5616009255237971,-0.0377236712485566,0.0377236712485566,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H049.yaml,experiments/features/EXP-H049.parquet,experiments/predictions/EXP-H049/oof_primary.csv,experiments/predictions/EXP-H049/oof_shadow.csv,experiments/predictions/EXP-H049/test.csv,2739.0,RAW_PREPROCESS,8bc934a00544a412dc92cec7d7b6930ae2f5be3ee5adaa4803bfd87da8eea701,4e10986d1cd30bb3dffc01c1434f9ff7d386bdd05fa84ac10e3e577cd97952b8,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,1.1102230246251563e-16,1.776e-15,1.776e-15,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H049.fitted_params.json,,
EXP-H050,,LIN_HIC_HIC_CONTINUOUS_SURFACE_ESM2_RASA_CDR3_LASSO,HIC,LINEAR,LASSO,CLASSICAL::FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3::lasso,FS_EXP-H050,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,0.4874421171555989,0.4923836571074331,0.489912887131516,0.4923836571074331,0.4799310265774686,0.4757443667060862,0.4778376966417775,0.0041866598713823,0.0041866598713823,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H050.yaml,experiments/features/EXP-H050.parquet,experiments/predictions/EXP-H050/oof_primary.csv,experiments/predictions/EXP-H050/oof_shadow.csv,experiments/predictions/EXP-H050/test.csv,2739.0,RAW_PREPROCESS,8bc934a00544a412dc92cec7d7b6930ae2f5be3ee5adaa4803bfd87da8eea701,4e10986d1cd30bb3dffc01c1434f9ff7d386bdd05fa84ac10e3e577cd97952b8,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,1.6653345369377348e-16,1.776e-15,1.776e-15,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H050.fitted_params.json,,
EXP-H051,,ENET_HIC_HIC_CONTINUOUS_SURFACE_ESM2_RASA_CDR3_ENET,HIC,LINEAR,ENET,CLASSICAL::FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3::enet,FS_EXP-H051,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,0.4908794238000124,0.4936315817087697,0.4922555027543911,0.4936315817087697,0.4544516960755138,0.4764940043348712,0.4654728502051926,-0.0220423082593574,0.0220423082593574,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H051.yaml,experiments/features/EXP-H051.parquet,experiments/predictions/EXP-H051/oof_primary.csv,experiments/predictions/EXP-H051/oof_shadow.csv,experiments/predictions/EXP-H051/test.csv,2739.0,RAW_PREPROCESS,8bc934a00544a412dc92cec7d7b6930ae2f5be3ee5adaa4803bfd87da8eea701,4e10986d1cd30bb3dffc01c1434f9ff7d386bdd05fa84ac10e3e577cd97952b8,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,2.220446049250313e-16,1.776e-15,1.776e-15,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H051.fitted_params.json,,
EXP-H052,,SVR_HIC_HIC_CONTINUOUS_SURFACE_ESM2_RASA_CDR3_SVR,HIC,LINEAR,SVR,CLASSICAL::FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3::svr,FS_EXP-H052,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,0.4538794991423401,0.4459805377837694,0.4499300184630548,0.4538794991423401,0.4148224959285339,0.4507828316528795,0.4328026637907066,-0.0359603357243456,0.0359603357243456,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H052.yaml,experiments/features/EXP-H052.parquet,experiments/predictions/EXP-H052/oof_primary.csv,experiments/predictions/EXP-H052/oof_shadow.csv,experiments/predictions/EXP-H052/test.csv,2739.0,RAW_PREPROCESS,8bc934a00544a412dc92cec7d7b6930ae2f5be3ee5adaa4803bfd87da8eea701,4e10986d1cd30bb3dffc01c1434f9ff7d386bdd05fa84ac10e3e577cd97952b8,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,1.6653345369377348e-16,1.776e-15,1.776e-15,1e-10,1e-10,deterministic_classical_strict,True,False,experiments/configs/EXP-H052.fitted_params.json,,
EXP-H053,,XGB_HIC_HIC_CONTINUOUS_SURFACE_ESM2_RASA_CDR3_XGB,HIC,XGBOOST,XGB,CLASSICAL::FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3::xgb,FS_EXP-H053,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,0.5107943383676034,0.4941888663209514,0.5024916023442774,0.5107943383676034,0.4588933986145774,0.4839850357432423,0.4714392171789098,-0.0250916371286649,0.0250916371286649,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-H053.yaml,experiments/features/EXP-H053.parquet,experiments/predictions/EXP-H053/oof_primary.csv,experiments/predictions/EXP-H053/oof_shadow.csv,experiments/predictions/EXP-H053/test.csv,2739.0,RAW_PREPROCESS,8bc934a00544a412dc92cec7d7b6930ae2f5be3ee5adaa4803bfd87da8eea701,4e10986d1cd30bb3dffc01c1434f9ff7d386bdd05fa84ac10e3e577cd97952b8,,,,,classical_refinement_cv+solution_postfreeze,classical_refinement,FS_HIC_CONTINUOUS_SURFACE+FB_ESM2_RASA_CDR3,REVIEW,PLM residue / structure-derived classical features,,,CLASSICAL_FEATURE_REFINEMENT; no ensemble; CV-selected then postcomp evaluated | prior_reproduction_status=PASS,,,,,,,,,SHAREABLE_COMPLETE,REPRODUCED,YES,2.33975634422734e-08,4.712e-07,4.712e-07,1e-05,1e-06,xgboost_numerical_tolerance,True,False,experiments/configs/EXP-H053.fitted_params.json,,
EXP-T065,,TRF_TM_ABLINGUA_RASA_CONT_FULL_CONCAT_FUS_BIOEMU_MPNN,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion+ContinuousRASA,RASA_CONT::EXP-T037,FS_TM_BIOEMU_MPNN,TM_BASE_BIOEMU_MPNN__RIDGE,2.814704424069252,2.87460678006396,2.844655602066606,2.87460678006396,3.222721994659047,3.2498935652367864,3.2363077799479165,-0.0271715705777393,0.0271715705777393,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T065.yaml,experiments/features/EXP-T065.parquet,experiments/predictions/EXP-T065/oof_primary.csv,experiments/predictions/EXP-T065/oof_shadow.csv,experiments/predictions/EXP-T065/test.csv,569.0,FUSION_FIXED_BRANCH_RAW,fdc027c8b18ecd21637fb1195946edc698efe7248affdca82d664f97aa3af971,cfafb801e9e0660114bcb0b0d9a04426e2736854cba469d667846fce38a4fbe2,,,,,EXP-T065_cv+solution_postfreeze,EXP-T065_run,TM_BASE_BIOEMU_MPNN__RIDGE+classical_rasa_cache+ablingua_residue,REVIEW,AbLingua residue + BioEmu/MPNN + ESMFold RASA,,,continuous additive RASA vs EXP-T037; rasa_input=experiments/inputs/EXP-T065_rasa.parquet sha=abf0e44ca3bdaedf767ea3ef3f4741d5743ff6d6d6e0ad339cfa3d68f57ef5ac; representation_status=NOT_EXPORTED (no fold weight checkpoints),FUSION,ABLINGUA,FULL,HL,CONCAT,NOT_EXPORTED,RESIDUE_PLUS_FIXED_FEATURES_PLUS_RASA,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T037
EXP-T066,,TRF_TM_ABLINGUA_RASA_POOL_FULL_CONCAT_FUS_BIOEMU_MPNN,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion+RASAWeightedPool,RASA_POOL::EXP-T037,FS_TM_BIOEMU_MPNN,TM_BASE_BIOEMU_MPNN__RIDGE,2.7739112445847,2.903063581804189,2.8384874131944446,2.903063581804189,3.241730584038629,3.1885043485665028,3.2151174663025657,0.0532262354721257,0.0532262354721257,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T066.yaml,experiments/features/EXP-T066.parquet,experiments/predictions/EXP-T066/oof_primary.csv,experiments/predictions/EXP-T066/oof_shadow.csv,experiments/predictions/EXP-T066/test.csv,569.0,FUSION_FIXED_BRANCH_RAW,fdc027c8b18ecd21637fb1195946edc698efe7248affdca82d664f97aa3af971,cfafb801e9e0660114bcb0b0d9a04426e2736854cba469d667846fce38a4fbe2,,,,,EXP-T066_cv+solution_postfreeze,EXP-T066_run,TM_BASE_BIOEMU_MPNN__RIDGE+classical_rasa_cache+ablingua_residue,REVIEW,AbLingua residue + BioEmu/MPNN + ESMFold RASA,,,RASA-weighted REG residual vs EXP-T037; rasa_input=experiments/inputs/EXP-T066_rasa.parquet sha=abf0e44ca3bdaedf767ea3ef3f4741d5743ff6d6d6e0ad339cfa3d68f57ef5ac; representation_status=NOT_EXPORTED,FUSION,ABLINGUA,FULL,HL,CONCAT,NOT_EXPORTED,RESIDUE_PLUS_FIXED_FEATURES_PLUS_RASA_POOL,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T037
EXP-T067,,TRF_TM_ABLINGUA_CA_DISTANCE_FULL_CONCAT_FUS_BIOEMU_MPNN,TmApp,TRANSFORMER,AnnotatedTransformer+Fusion+CADistanceBias,CA_DISTANCE::EXP-T037,FS_TM_BIOEMU_MPNN,TM_BASE_BIOEMU_MPNN__RIDGE,2.7538162749490627,2.7729983702608587,2.7634073226049605,2.7729983702608587,3.263940410849489,3.2814342357494213,3.272687323299455,-0.0174938248999323,0.0174938248999323,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T067.yaml,experiments/features/EXP-T067.parquet,experiments/predictions/EXP-T067/oof_primary.csv,experiments/predictions/EXP-T067/oof_shadow.csv,experiments/predictions/EXP-T067/test.csv,569.0,FUSION_FIXED_BRANCH_RAW,fdc027c8b18ecd21637fb1195946edc698efe7248affdca82d664f97aa3af971,cfafb801e9e0660114bcb0b0d9a04426e2736854cba469d667846fce38a4fbe2,,,,,EXP-T067_cv+solution_postfreeze,EXP-T067_run,TM_BASE_BIOEMU_MPNN__RIDGE+classical_ca_cache+ablingua_residue,REVIEW,AbLingua residue + BioEmu/MPNN + ESMFold CA,,,Cα-distance attention bias vs EXP-T037; ca_input=experiments/inputs/EXP-T067_ca.parquet sha=f146cee8d033f7db381d28612eca924cee48b2a41e1a7da3475dd7491b478c98; representation_status=NOT_EXPORTED; checkpoints under results/EXP-T067_run/checkpoints/ n=3,FUSION,ABLINGUA,FULL,HL,CONCAT,NOT_EXPORTED,RESIDUE_PLUS_FIXED_FEATURES_PLUS_CA_DISTANCE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T037
EXP-T068,,TRF_TM_ABLINGUA_FULL_JOINT_SINGLE_REG,TmApp,TRANSFORMER,AnnotatedTransformer+JointHLSingleREG,JOINT_HL_SINGLE_REG::EXP-T030-REPLAY-001,,,3.539325926038954,3.3056220537350502,3.422473989887002,3.539325926038954,3.5875959985050154,3.147722597475405,3.3676592979902105,0.4398734010296103,0.4398734010296103,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T068.yaml,,experiments/predictions/EXP-T068/oof_primary.csv,experiments/predictions/EXP-T068/oof_shadow.csv,experiments/predictions/EXP-T068/test.csv,,,,,,,,,EXP-T068_cv+solution_postfreeze,EXP-T068_run,ablingua_residue_joint_hl_single_reg,REVIEW,AbLingua residue,,,Joint H/L single-REG vs EXP-T030-REPLAY-001; secondary vs historical EXP-T030; params T030=492417 T068=475905; representation_status=NOT_EXPORTED; no checkpoints saved,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_SINGLE_REG_FROZEN_RESIDUE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T069,,TRF_TM_ABLINGUA_FULL_JOINT_SINGLE_REG_CA_DISTANCE,TmApp,TRANSFORMER,AnnotatedTransformer+JointHLSingleREG+CADistanceBias,JOINT_HL_CA_DISTANCE::EXP-T068,,,3.53594137906047,3.3346788539807988,3.4353101165206343,3.53594137906047,3.5709762573242188,3.1489813533830056,3.359978805353612,0.4219949039412132,0.4219949039412132,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T069.yaml,,experiments/predictions/EXP-T069/oof_primary.csv,experiments/predictions/EXP-T069/oof_shadow.csv,experiments/predictions/EXP-T069/test.csv,,,,,,,,,EXP-T069_cv+solution_postfreeze,EXP-T069_run,ablingua_residue_joint_hl+classical_ca_cache,REVIEW,AbLingua residue + ESMFold CA,,,Joint H/L single-REG + Cα bias vs EXP-T068; ca_input=experiments/inputs/EXP-T069_ca.parquet sha=f146cee8d033f7db381d28612eca924cee48b2a41e1a7da3475dd7491b478c98; representation_status=NOT_EXPORTED; checkpoints under results/EXP-T069_run/checkpoints/ n=3,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_SINGLE_REG_FROZEN_RESIDUE_PLUS_CA_DISTANCE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T068
EXP-T070,,TRF_TM_ABLINGUA_FULL_JOINT_DUAL_REG,TmApp,TRANSFORMER,AnnotatedTransformer+JointHLDualREG,JOINT_HL_DUAL_REG::EXP-T030-REPLAY-001,,,3.329090573660141,3.186957787093802,3.258024180376972,3.329090573660141,3.4405571266456887,3.0852749671465083,3.2629160468960987,0.3552821594991804,0.3552821594991804,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T070.yaml,,experiments/predictions/EXP-T070/oof_primary.csv,experiments/predictions/EXP-T070/oof_shadow.csv,experiments/predictions/EXP-T070/test.csv,,,,,,,,,EXP-T070_cv+solution_postfreeze,EXP-T070_run,ablingua_residue_joint_hl_dual_reg,REVIEW,AbLingua residue,,,Joint H/L dual-REG vs EXP-T030-REPLAY-001; secondary vs EXP-T068; secondary vs historical EXP-T030; params T030=492417 T068=475905 T070=492417; representation_status=NOT_EXPORTED; no checkpoints saved,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_DUAL_REG_FROZEN_RESIDUE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T071,,TRF_TM_ABLINGUA_FULL_JOINT_CHAIN_SPECIFIC_DUAL_REG,TmApp,TRANSFORMER,AnnotatedTransformer+JointHLChainSpecificDualREG,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG::EXP-T030-REPLAY-001,,,3.311990549534927,3.2183434914169,3.2651670204759133,3.311990549534927,3.6099842212818287,3.38143073187934,3.4957074765805847,0.2285534894024885,0.2285534894024885,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T071.yaml,,experiments/predictions/EXP-T071/oof_primary.csv,experiments/predictions/EXP-T071/oof_shadow.csv,experiments/predictions/EXP-T071/test.csv,,,,,,,,,EXP-T071_cv+solution_postfreeze,EXP-T071_run,ablingua_residue_joint_hl_chain_specific_dual_reg,REVIEW,AbLingua residue,,,Joint H/L chain-specific dual-REG vs EXP-T030-REPLAY-001; secondary vs EXP-T068; secondary vs historical EXP-T030; params T030=492417 T068=475905 T071=492417; representation_status=NOT_EXPORTED; no checkpoints saved,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_FROZEN_RESIDUE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T072,,TRF_TM_ABLINGUA_FULL_SEPARATE_WITH_CROSS_ATTENTION_DUAL_REG,TmApp,TRANSFORMER,AnnotatedTransformer+SeparateCrossAttnDualREG,SEPARATE_CROSS_ATTENTION_DUAL_REG::EXP-T030-REPLAY-001,,,3.2668468648023574,3.2520755563743813,3.2594612105883694,3.2668468648023574,3.663091588903357,3.306089707362799,3.4845906481330777,0.3570018815405573,0.3570018815405573,canonical_simple_tvt_primary_shadow,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T072.yaml,,experiments/predictions/EXP-T072/oof_primary.csv,experiments/predictions/EXP-T072/oof_shadow.csv,experiments/predictions/EXP-T072/test.csv,,,,,,,,,EXP-T072_cv+solution_postfreeze,EXP-T072_run,ablingua_residue_separate_cross_attention_dual_reg,REVIEW,AbLingua residue,,,"Separate H/L + cross-attn bridge vs EXP-T030-REPLAY-001; secondary vs EXP-T071/EXP-T070/EXP-T068; secondary vs historical EXP-T030; params T030=492417 T068=475905 T070=492417 T071=492417 T072=558467 account={'encoder': 264960, 'cross_attention': 66048, 'gates': 2, 'head': 33025, 'other': 194432, 'total': 558467}; representation_status=NOT_EXPORTED; no checkpoints saved",FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_DUAL_REG_FROZEN_RESIDUE,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T073,,TRF_TM_ABLINGUA_FULL_CONCAT_FOLDLOCAL_LR_V2,TmApp,TRANSFORMER,AnnotatedTransformer+ProtocolV2,PROTOCOL_V2::EXP-T030-REPLAY-001,,,3.3619360747160734,3.144959861849561,3.253447968282817,3.3619360747160734,3.541398479320384,3.3003414672098046,3.4208699732650945,0.2410570121105792,0.2410570121105792,protocol_v2_fold_local_lr_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T073.yaml,,experiments/predictions/EXP-T073/oof_primary.csv,experiments/predictions/EXP-T073/oof_shadow.csv,experiments/predictions/EXP-T073/test.csv,,,,,,,,,EXP-T073_protocol_v2,EXP-T073_run,ablingua_residue_t030_architecture,REVIEW,AbLingua residue,,,Protocol V2 baseline; OOF TEST in cv_* (also oof_test_*.csv); test.csv=Primary mean; also test_*_mean/median; Public/Private from Primary mean; VAL P/S=2.9736/3.0817; seed=101; no full-Dev; no nested CV,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,FROZEN_RESIDUE_PROTOCOL_V2,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T074,,TRF_TM_ABLINGUA_FULL_CONCAT_COARSE_COSINE_V2,TmApp,TRANSFORMER,AnnotatedTransformer+ProtocolV2Coarse,PROTOCOL_V2_COARSE::EXP-T030-REPLAY-001,,,3.2866556144055026,3.4260228003984614,3.356339207401982,3.4260228003984614,3.4840746467496144,3.2745515611436624,3.379313103946638,0.209523085605952,0.209523085605952,protocol_v2_coarse_cosine_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T074.yaml,,experiments/predictions/EXP-T074/oof_primary.csv,experiments/predictions/EXP-T074/oof_shadow.csv,experiments/predictions/EXP-T074/test.csv,,,,,,,,,EXP-T074_protocol_v2_coarse,EXP-T074_run,ablingua_residue_t030_architecture,REVIEW,AbLingua residue,,,Protocol V2 coarse-cosine; OOF TEST in cv_*; test.csv=Primary mean; VAL P/S=2.9798/3.0974; seed=101; min_epochs=100; grid=1e-5..1e-2; no full-Dev; no nested CV,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,FROZEN_RESIDUE_COARSE_COSINE_PROTOCOL_V2,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
EXP-T075,,TRF_TM_ABLINGUA_FULL_CONCAT_FINAL_DL_PLATFORM,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T030-REPLAY-001,,,3.512143641342352,3.2919499903549383,3.402046815848645,3.512143641342352,3.478784688313802,3.2874020988558543,3.383093393584828,0.1913825894579477,0.1913825894579477,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T075.yaml,,experiments/predictions/EXP-T075/oof_primary.csv,experiments/predictions/EXP-T075/oof_shadow.csv,experiments/predictions/EXP-T075/test.csv,,,,,,,,,EXP-T075_dl_foldlocal_cosine_v3,EXP-T075_run,ablingua_residue_t030_architecture,REVIEW,AbLingua residue,,,DL_FOLDLOCAL_COSINE_V3 baseline; OOF TEST in cv_*; test.csv=Primary mean; VAL P/S=2.9722/3.1202; patience=30; no min_epochs; platform FROZEN,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,FROZEN_RESIDUE_DL_FOLDLOCAL_COSINE_V3,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T030
